timestamp,injection_name,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46,Top47,Top48,Top49,Top50,Top51
1753274370,ts2-ts-preserve-service,8,loadgenerator:0.9356659863725902,ts-wait-order-service:0.9113507299334788,ts-admin-route-service:0.9018622007450333,ts-station-service:0.8721856926374759,ts-config-service:0.8333862733365102,ts-preserve-service:0.8266489046120645,ts-admin-user-service:0.8115867589213788,ts-consign-price-service:0.8109308055522951,ts-route-service:0.7926983134622541,ts-consign-service:0.777985015918349,ts-train-service:0.7704710306986515,ts-ui-dashboard:0.767119501471456,ts-payment-service:0.7616164472312084,ts-contacts-service:0.7570435255203876,ts-admin-basic-info-service:0.7436955110486259,ts-train-food-service:0.7427894095620626,ts-route-plan-service:0.7376685577879548,ts-preserve-other-service:0.7348829745270558,ts-gateway-service:0.7260946149591597,ts-admin-order-service:0.6943255383080003,ts-station-food-service:0.6940449315252126,ts-execute-service:0.6630003957131232,mysql:0.6392018352577129,ts-admin-travel-service:0.637696719749403,:0.637658317731201,federate:0.637053196974867,ts-auth-service:0.6357905891575663,ts-food-delivery-service:0.6341092249792123,ts-assurance-service:0.6226880572471816,ts-verification-code-service:0.616441611187559,ts-travel-service:0.6148481319125936,ts-food-service:0.5873448261964183,ts-notification-service:0.5855963075990861,ts-cancel-service:0.5805445396323006,ts-rebook-service:0.5753857497316283,ts-inside-payment-service:0.5687809077760254,rabbitmq:0.5610535977200812,ts-user-service:0.5558034239742401,ts-voucher-service:0.548106028886344,ts-ticket-office-service:0.5316353016422114,ts-order-other-service:0.5290347308269672,ts-security-service:0.525980692059533,ts-price-service:0.5087284312027213,ts-seat-service:0.4713672373406338,ts-order-service:0.4633978749658161,ts-news-service:0.4458329054018855,ts-avatar-service:0.39745396498705615,ts-travel2-service:0.3787649320458448,ts-basic-service:0.31187398049305404,ts-travel-plan-service:0.27451142184901123,ts-delivery-service:0.22912706534214292
1753274420,ts2-ts-preserve-service,8,loadgenerator:0.9317769859227715,ts-wait-order-service:0.9248745989167878,ts-admin-route-service:0.9221008277806017,ts-station-service:0.8791280314237665,ts-config-service:0.8597206610185443,ts-admin-user-service:0.8404265117777727,ts-payment-service:0.8207966313064547,ts-contacts-service:0.7980201656075137,ts-train-service:0.7921800409803677,ts-admin-basic-info-service:0.7900178535564526,ts-ui-dashboard:0.7877891968218002,ts-preserve-service:0.7849690533052035,ts-consign-price-service:0.7830276564070422,ts-consign-service:0.7797302736745564,ts-gateway-service:0.7795474535234691,ts-preserve-other-service:0.7783302914811062,ts-route-plan-service:0.7739938101583311,ts-train-food-service:0.771646775250072,ts-route-service:0.7703765487162235,ts-admin-order-service:0.7398965524724633,ts-travel-plan-service:0.7342797132834528,ts-execute-service:0.7182353328851423,ts-auth-service:0.7145084657731777,ts-station-food-service:0.7127793384157844,ts-admin-travel-service:0.6932968470519543,ts-food-delivery-service:0.6847233269397873,:0.6797497681090434,federate:0.6793258306392871,ts-assurance-service:0.6780072092476075,ts-travel-service:0.6608016210529563,ts-voucher-service:0.6596522575652023,ts-cancel-service:0.6530858321211329,ts-verification-code-service:0.6496687047715324,mysql:0.6471375800340237,ts-user-service:0.6265987297140769,ts-rebook-service:0.6172018946258404,rabbitmq:0.5902749859895716,ts-security-service:0.5736533167787883,ts-inside-payment-service:0.5598219843199361,ts-seat-service:0.5576256798129732,ts-notification-service:0.5550406521666563,ts-ticket-office-service:0.5355273037520303,ts-food-service:0.5347610284891984,ts-order-other-service:0.5322102141127556,ts-price-service:0.52583766865496,ts-news-service:0.5065992877856758,ts-order-service:0.4870356130629919,ts-avatar-service:0.44464048349744023,ts-travel2-service:0.4113634002823445,ts-basic-service:0.3722698743795102,ts-delivery-service:0.29471104743618715
1753274470,ts2-ts-preserve-service,8,ts-admin-route-service:0.9139841564049622,loadgenerator:0.9082859416902416,ts-wait-order-service:0.9081785215110201,ts-station-service:0.8682659199301808,ts-config-service:0.8605972228537709,ts-train-service:0.8464909861671497,ts-payment-service:0.8323097819028856,ts-route-plan-service:0.8264746814083229,ts-admin-user-service:0.8103751873257943,ts-ui-dashboard:0.808260643810477,ts-train-food-service:0.7919479490717726,ts-admin-basic-info-service:0.7880761930597514,ts-preserve-other-service:0.7787204033642761,ts-gateway-service:0.7670211133666968,ts-contacts-service:0.7642726424063995,ts-travel-plan-service:0.7592842550003318,ts-consign-price-service:0.754447533601448,ts-station-food-service:0.7542041595609884,ts-consign-service:0.7499597944339557,ts-assurance-service:0.7378674677875907,ts-route-service:0.7320680931625763,ts-travel-service:0.728405698433295,ts-execute-service:0.7191456166381526,ts-admin-order-service:0.7148101337527614,ts-auth-service:0.7102711831715319,ts-cancel-service:0.7080191003864317,:0.6896621772316143,federate:0.6889162015193449,ts-verification-code-service:0.6832931728896676,ts-admin-travel-service:0.6752828908070165,ts-voucher-service:0.664108026565086,mysql:0.662437613967251,ts-food-delivery-service:0.6584643669254981,ts-order-other-service:0.63690110810114,ts-user-service:0.6204855731170487,ts-rebook-service:0.6123814024561599,ts-seat-service:0.5961421973127021,ts-inside-payment-service:0.5857617277637703,ts-price-service:0.5798490536307925,ts-security-service:0.5698819651495737,ts-food-service:0.5605110893737872,rabbitmq:0.5485660091403718,ts-ticket-office-service:0.5104702670815542,ts-avatar-service:0.5063479065259109,ts-order-service:0.4970002690682423,ts-news-service:0.4931907155224386,ts-delivery-service:0.49221881050154825,ts-preserve-service:0.46721170380378924,ts-notification-service:0.4390867340668717,ts-basic-service:0.41940378040797294,ts-travel2-service:0.3478149831702727
1753070720,ts2-ts-preserve-service,9,ts-ui-dashboard:0.8843071981907112,ts-auth-service:0.7309454689882477,ts-route-service:0.7105743681682088,ts-news-service:0.7078850676780102,ts-travel2-service:0.6910109527265913,ts-execute-service:0.6631718063143076,ts-train-food-service:0.6605510662964429,ts-admin-order-service:0.6575684921620607,ts-ticket-office-service:0.6505043128912317,ts-basic-service:0.647630047127778,ts-security-service:0.6404595719782773,ts-preserve-service:0.6314553459723724,ts-order-service:0.5984300636291647,ts-user-service:0.5978680839334477,ts-travel-plan-service:0.5749825320734401,ts-food-delivery-service:0.5734158289887378,ts-admin-travel-service:0.5495772249877251,ts-rebook-service:0.5454970604890803,:0.5310679407399399,federate:0.5306495046826383,ts-payment-service:0.5209764325327279,ts-consign-service:0.5161552460413659,ts-assurance-service:0.48951704640620325,ts-wait-order-service:0.4885697950302146,rabbitmq:0.48583444606522824,ts-consign-price-service:0.4816899385478651,ts-config-service:0.45516791771305676,ts-cancel-service:0.44390715811309217,ts-train-service:0.4352573101119488,ts-avatar-service:0.43524311339835187,loadgenerator:0.41931688564225905,ts-station-food-service:0.39349972401909006,ts-travel-service:0.3819256509459215,ts-price-service:0.37224745890697003,ts-preserve-other-service:0.3655600344944915,ts-seat-service:0.3593229289414742,mysql:0.35130335067733,ts-admin-route-service:0.33046027150807233,ts-verification-code-service:0.33007806403901974,ts-admin-basic-info-service:0.3061424169693491,ts-admin-user-service:0.2988246378669908,ts-inside-payment-service:0.2912240814390777,ts-order-other-service:0.2880589934321967,ts-food-service:0.22614218872060343,ts-voucher-service:0.2059569920708944,ts-notification-service:0.20333024459058355,ts-gateway-service:0.19554000715398942,ts-contacts-service:0.18268894547319717,ts-route-plan-service:0.17442545695169442,ts-station-service:0.17412038920156236,ts-delivery-service:0.14312600636096728
1753070770,ts2-ts-preserve-service,9,ts-travel2-service:0.8308995341528764,ts-ui-dashboard:0.8298178906697504,ts-basic-service:0.8268022360664986,ts-consign-price-service:0.8014114386871345,ts-user-service:0.7923231444665645,ts-auth-service:0.7781094733690315,ts-route-service:0.7607162783557588,ts-config-service:0.7549826423057959,ts-consign-service:0.7417613915162156,ts-station-service:0.736655916663588,ts-travel-plan-service:0.7230794762973078,ts-seat-service:0.6954400514167272,ts-food-delivery-service:0.6920785593198052,ts-admin-order-service:0.6886440264563768,ts-ticket-office-service:0.6862736428770102,ts-rebook-service:0.67961523701838,ts-travel-service:0.6763619283463673,ts-wait-order-service:0.6691973190159127,federate:0.6577245698779796,:0.6571337760243309,ts-admin-travel-service:0.6562363059225838,ts-execute-service:0.6505583111865356,ts-assurance-service:0.6456412153281381,ts-train-food-service:0.6406464079973377,loadgenerator:0.6337795422891741,ts-order-service:0.6332872757346495,ts-payment-service:0.6231202458391583,mysql:0.6110267272096646,rabbitmq:0.5940778412488799,ts-train-service:0.5873230406593034,ts-route-plan-service:0.5736971024656897,ts-inside-payment-service:0.5678757248214894,ts-price-service:0.5625361560145786,ts-food-service:0.538205986146424,ts-order-other-service:0.535659430449445,ts-cancel-service:0.5176483629475,ts-preserve-other-service:0.5144736600428194,ts-gateway-service:0.49541445028081516,ts-admin-user-service:0.4927428785980801,ts-news-service:0.48798218284748796,ts-admin-route-service:0.47456771877424114,ts-station-food-service:0.4686356826560658,ts-verification-code-service:0.4591179126265046,ts-admin-basic-info-service:0.457478255209938,ts-avatar-service:0.36865829106826953,ts-preserve-service:0.34139068925742955,ts-contacts-service:0.27572341683504453,ts-notification-service:0.2724689786847243,ts-voucher-service:0.26252413902269817,ts-security-service:0.23022102890210863,ts-delivery-service:0.17056439768008363
1753070820,ts2-ts-preserve-service,9,ts-ui-dashboard:0.9127158773432543,ts-basic-service:0.8860373956180583,ts-user-service:0.8612229108290894,ts-auth-service:0.8595326558016597,ts-consign-price-service:0.8346486332691496,ts-consign-service:0.8291005337156221,ts-route-service:0.8164460783330256,ts-config-service:0.8149441746200315,ts-station-service:0.807097134399283,ts-travel-plan-service:0.7778460592022203,ts-seat-service:0.7538590781578975,ts-admin-order-service:0.7479450001697863,ts-travel-service:0.7457972431123568,ts-ticket-office-service:0.7448653416491948,ts-food-delivery-service:0.7411274183029704,ts-rebook-service:0.7395253636438072,ts-travel2-service:0.7353691473295304,ts-assurance-service:0.7322643855711313,ts-admin-travel-service:0.7187083341141431,federate:0.7151509592130203,:0.7143650195098166,ts-wait-order-service:0.7121651534527972,ts-payment-service:0.7078986273577659,ts-price-service:0.7072644779833661,ts-execute-service:0.692260237541578,loadgenerator:0.6818829737341005,ts-order-service:0.6790181133775476,ts-train-service:0.6780316028048988,ts-train-food-service:0.6767509840792004,ts-order-other-service:0.646950375076445,ts-cancel-service:0.6399075691212011,ts-food-service:0.6325025595199301,mysql:0.6307571033468231,rabbitmq:0.6143300006061327,ts-preserve-service:0.6141339506110509,ts-preserve-other-service:0.6069012041448516,ts-news-service:0.5976867194911136,ts-admin-user-service:0.594077818167531,ts-inside-payment-service:0.5932677949842389,ts-verification-code-service:0.5750154230765117,ts-admin-route-service:0.5558105343875933,ts-admin-basic-info-service:0.5466328469668214,ts-station-food-service:0.5411240768062137,ts-gateway-service:0.5092870920712662,ts-route-plan-service:0.5025537036470196,ts-avatar-service:0.47799965390702115,ts-contacts-service:0.42033521519027306,ts-voucher-service:0.3559710330998025,ts-security-service:0.3301076282550079,ts-notification-service:0.289199928373327,ts-delivery-service:0.21381673072255147
1753070870,ts2-ts-preserve-service,9,ts-ui-dashboard:0.9354122240456723,ts-auth-service:0.8761158418507542,ts-user-service:0.8519224098203516,ts-route-service:0.833995042243949,ts-consign-service:0.8308187456925418,ts-consign-price-service:0.8174507460243035,ts-config-service:0.8114749085719608,ts-contacts-service:0.8101081598322777,ts-station-service:0.7904282610229663,ts-travel-plan-service:0.7796462808228082,ts-travel2-service:0.7544081282255392,ts-admin-order-service:0.7543419199538794,ts-ticket-office-service:0.749020879715178,ts-food-delivery-service:0.7486113189035358,ts-rebook-service:0.733909325246902,ts-seat-service:0.7322234275483133,ts-admin-travel-service:0.7294499092809504,ts-assurance-service:0.7198946565621244,ts-wait-order-service:0.710592390132625,ts-payment-service:0.703333278151377,federate:0.7011978830121852,:0.7002876677338681,ts-execute-service:0.6984379716493126,ts-food-service:0.6925638512966771,ts-train-food-service:0.689726389534327,ts-train-service:0.6761555431317741,ts-price-service:0.6739103521073302,rabbitmq:0.67385897581059,ts-basic-service:0.6737040739403547,ts-travel-service:0.6598168319040816,loadgenerator:0.6550575307337925,ts-order-service:0.650279082267166,ts-cancel-service:0.6319102783217413,ts-order-other-service:0.6173102221844169,mysql:0.6070900722239532,ts-preserve-other-service:0.6023059645181618,ts-inside-payment-service:0.5822029045955754,ts-admin-user-service:0.5814303143838411,ts-verification-code-service:0.5790776136737696,ts-news-service:0.5700438790394481,ts-admin-route-service:0.5436854057021692,ts-station-food-service:0.5434305788682398,ts-admin-basic-info-service:0.5379911651021154,ts-route-plan-service:0.49020953067296213,ts-gateway-service:0.43099933407780844,ts-avatar-service:0.4085530769114828,ts-voucher-service:0.35895934725079937,ts-notification-service:0.3171806270715858,ts-preserve-service:0.29679165607744223,ts-security-service:0.28595499970504373,ts-delivery-service:0.23964513180217495
1752836140,ts3-ts-preserve-service,11,ts-food-service:0.8820615887620762,ts-ui-dashboard:0.8010472804239156,federate:0.7433610074748445,:0.7426222602321118,ts-order-other-service:0.708336793329208,loadgenerator:0.697995549593321,ts-train-service:0.6945307562836902,ts-user-service:0.6629477918408874,mysql:0.6494898981900006,ts-seat-service:0.6395957228708102,ts-inside-payment-service:0.6129633160302055,ts-order-service:0.5724669699221511,ts-auth-service:0.5061638771953537,ts-preserve-service:0.5060029468689957,ts-travel2-service:0.4808754629808203,ts-food-delivery-service:0.4596363436194286,ts-contacts-service:0.45570341495059596,ts-basic-service:0.44371594218965194,ts-consign-service:0.4421990762467449,rabbitmq:0.44009939428255307,ts-route-plan-service:0.43917093977424215,ts-travel-plan-service:0.4390529266959647,ts-avatar-service:0.4342640101791723,ts-train-food-service:0.41898494178707935,ts-consign-price-service:0.4179112374216322,ts-travel-service:0.41138630792491143,ts-preserve-other-service:0.40837011293823033,ts-ticket-office-service:0.40785894621722335,ts-execute-service:0.4062123561145854,ts-route-service:0.40439230067567455,ts-verification-code-service:0.40331739366644737,ts-admin-route-service:0.40258328190703774,ts-payment-service:0.40010788752719945,ts-admin-basic-info-service:0.3990262110746862,ts-admin-travel-service:0.397282522880919,ts-price-service:0.39493168576144255,ts-admin-order-service:0.38784521964930135,ts-config-service:0.3866713034662191,ts-delivery-service:0.3850351788192026,ts-admin-user-service:0.3797421744626198,ts-station-food-service:0.3739097744802913,ts-cancel-service:0.3732999207343765,ts-station-service:0.3687851229531609,ts-wait-order-service:0.36279192654953607,ts-gateway-service:0.36143254620019377,ts-assurance-service:0.3563062662198564,ts-notification-service:0.3546323848534642,ts-news-service:0.35457822109526405,ts-rebook-service:0.35095733139710295,ts-security-service:0.3498354065650249,ts-voucher-service:0.34982593649668137
1752836190,ts3-ts-preserve-service,11,ts-food-service:0.9692176153625613,federate:0.7592995460426023,:0.7590729341363939,mysql:0.7123607335656503,ts-ui-dashboard:0.6781936454156574,ts-preserve-service:0.6246673585655184,ts-travel2-service:0.6016229670040959,loadgenerator:0.5955567214624871,ts-travel-service:0.5887639760886023,ts-inside-payment-service:0.5665253080156517,ts-basic-service:0.5607636777512048,ts-seat-service:0.5434138733534885,ts-order-other-service:0.5417680513775984,ts-user-service:0.5215285653453912,ts-train-service:0.5212052980715095,ts-order-service:0.49453291744836514,ts-consign-price-service:0.4935115130128134,ts-route-service:0.4868423346864921,ts-ticket-office-service:0.46177616819842915,ts-consign-service:0.4523374014863569,ts-food-delivery-service:0.4471841294993827,ts-config-service:0.44292022237781514,ts-preserve-other-service:0.43391966855989306,rabbitmq:0.42383906858950005,ts-auth-service:0.41963497745228756,ts-avatar-service:0.4154838781336897,ts-train-food-service:0.40801814122897195,ts-route-plan-service:0.4051899527788544,ts-payment-service:0.39746764818717323,ts-contacts-service:0.39274059869746225,ts-admin-basic-info-service:0.3819572070633802,ts-cancel-service:0.3753861570855146,ts-admin-route-service:0.37432790060987686,ts-admin-travel-service:0.37424672250160773,ts-execute-service:0.3737946623069768,ts-station-service:0.3680822827785847,ts-notification-service:0.36569296398909035,ts-station-food-service:0.36442397980340635,ts-wait-order-service:0.35555233678249343,ts-verification-code-service:0.3497602326135243,ts-gateway-service:0.3442331404228804,ts-price-service:0.33699473912990013,ts-admin-user-service:0.3346095024795089,ts-admin-order-service:0.3312083834467314,ts-news-service:0.32602015108547366,ts-assurance-service:0.3259719099714774,ts-security-service:0.32534849744356276,ts-voucher-service:0.32166578006373214,ts-rebook-service:0.3164454202857192,ts-delivery-service:0.28685625354011657,ts-travel-plan-service:0.24286456919179236
1752836210,ts3-ts-preserve-service,11,ts-preserve-service:0.6934251469806101,ts-travel-service:0.6934093173220659,loadgenerator:0.6933576526920072,:0.6831116559429391,federate:0.6829417158822586,ts-ui-dashboard:0.6637782602206924,ts-food-service:0.6617828534690551,ts-inside-payment-service:0.6566656198138905,mysql:0.6495388499113242,ts-basic-service:0.6478680377335708,ts-order-other-service:0.6244454711301426,ts-user-service:0.6167282872323309,ts-route-service:0.6127692414971198,rabbitmq:0.6013140035581973,ts-seat-service:0.6001617529345347,ts-consign-price-service:0.5944889192587424,ts-admin-basic-info-service:0.5868244406730172,ts-ticket-office-service:0.5855836720742249,ts-admin-route-service:0.5641291256558696,ts-verification-code-service:0.5574157643774067,ts-food-delivery-service:0.554195720868447,ts-execute-service:0.5538839940005684,ts-config-service:0.5524760312550967,ts-consign-service:0.5514173935229079,ts-price-service:0.5467952405297987,ts-admin-user-service:0.545439103252376,ts-admin-order-service:0.5421825788738779,ts-assurance-service:0.5403464328099044,ts-route-plan-service:0.5399435393822749,ts-news-service:0.5391852489303213,ts-train-service:0.5377053626939094,ts-avatar-service:0.5340337275001462,ts-rebook-service:0.5303160942627734,ts-security-service:0.5281343966432543,ts-auth-service:0.5202930850416192,ts-train-food-service:0.5188861646456578,ts-payment-service:0.5098874801782367,ts-notification-service:0.49138741317100937,ts-admin-travel-service:0.4898399033093141,ts-station-service:0.48301525676747026,ts-order-service:0.4766006697528591,ts-station-food-service:0.47636266644286873,ts-wait-order-service:0.47605247433001596,ts-gateway-service:0.470443145648027,ts-voucher-service:0.4694573123818145,ts-preserve-other-service:0.4620076943348874,ts-contacts-service:0.42726540198025575,ts-travel-plan-service:0.4116656954333524,ts-travel2-service:0.40862139859310986,ts-cancel-service:0.4006719493779749,ts-delivery-service:0.36852475784215893
1752836240,ts3-ts-preserve-service,11,ts-food-service:0.6890278174756792,ts-travel-service:0.6879673145360791,ts-preserve-service:0.6851443439091628,federate:0.6759929066655643,:0.6758673375957555,ts-ui-dashboard:0.6663906364242663,ts-inside-payment-service:0.6643302142837226,ts-basic-service:0.6466848460615675,loadgenerator:0.6448103764931137,mysql:0.6418420065082756,ts-auth-service:0.6253121915642601,ts-user-service:0.6249961862354022,ts-route-service:0.6222644674221826,ts-consign-price-service:0.6104306915959619,ts-order-other-service:0.6052032031950424,ts-seat-service:0.6009368474767653,ts-ticket-office-service:0.5997158207858834,rabbitmq:0.5948852817796286,ts-consign-service:0.5789409073918088,ts-food-delivery-service:0.577287919083753,ts-train-service:0.5713900414816152,ts-admin-basic-info-service:0.5701376486388215,ts-config-service:0.5651420118500368,ts-admin-route-service:0.5619479332518845,ts-route-plan-service:0.5563927055747758,ts-execute-service:0.5557957256462732,ts-order-service:0.5394910802618663,ts-payment-service:0.5371867239238401,ts-train-food-service:0.5356103158427485,ts-verification-code-service:0.533616670600105,ts-admin-user-service:0.5285198305495504,ts-security-service:0.527944059673485,ts-price-service:0.5278768121379773,ts-avatar-service:0.5266068048944665,ts-admin-order-service:0.5250967754496461,ts-assurance-service:0.5176518246665724,ts-news-service:0.5151808159196342,ts-rebook-service:0.5125056141469355,ts-admin-travel-service:0.5098620380517537,ts-preserve-other-service:0.5093065789949862,ts-notification-service:0.5082879125945476,ts-station-service:0.5013466621179077,ts-wait-order-service:0.49455966629007586,ts-station-food-service:0.49418311143770033,ts-gateway-service:0.48277686255714847,ts-contacts-service:0.480585820762911,ts-voucher-service:0.47545102626206415,ts-travel2-service:0.4706102827852698,ts-cancel-service:0.4508722222651209,ts-travel-plan-service:0.4004792106348418,ts-delivery-service:0.39225850882063706
1752836260,ts3-ts-preserve-service,11,ts-food-service:0.8599102907254317,federate:0.6995598238351566,:0.6993748058170579,ts-ui-dashboard:0.6817177035066231,ts-travel-service:0.6608048295456115,ts-inside-payment-service:0.647429872063223,mysql:0.6456547841503731,ts-basic-service:0.6269197091897423,loadgenerator:0.6161854938621936,ts-user-service:0.6041220056017589,ts-auth-service:0.6026822276529651,ts-preserve-service:0.6014322428584302,ts-train-service:0.5929041627877991,ts-route-service:0.5890829557454317,ts-consign-price-service:0.5879729242784806,ts-order-other-service:0.5871372949632159,ts-seat-service:0.57514212425392,ts-ticket-office-service:0.575087479353096,ts-route-plan-service:0.5703042216522188,ts-order-service:0.5676831318365698,ts-consign-service:0.5625462798127088,ts-food-delivery-service:0.561110829002126,ts-config-service:0.5402364129113313,ts-preserve-other-service:0.5309338776292697,rabbitmq:0.5298563575337103,ts-payment-service:0.520205327792699,ts-train-food-service:0.5147601019130353,ts-contacts-service:0.5137781153497973,ts-admin-route-service:0.5032860762699594,ts-execute-service:0.5031460990861536,ts-admin-basic-info-service:0.4994442138885976,ts-travel2-service:0.49739265978908687,ts-avatar-service:0.4927611779429746,ts-admin-travel-service:0.48708361499282715,ts-notification-service:0.48092797869237425,ts-station-food-service:0.4775918382150025,ts-station-service:0.47537517144079805,ts-cancel-service:0.4749427465429147,ts-wait-order-service:0.46945688199599,ts-security-service:0.4645799317842665,ts-verification-code-service:0.4620643919767242,ts-admin-user-service:0.4548609523721908,ts-gateway-service:0.4532637329296957,ts-price-service:0.4517287885664196,ts-admin-order-service:0.4510684544500887,ts-assurance-service:0.4403210600655612,ts-voucher-service:0.43962070394615316,ts-news-service:0.4372939743982719,ts-rebook-service:0.43600142843033446,ts-delivery-service:0.4139452416429523,ts-travel-plan-service:0.3715883908781338
1752836290,ts3-ts-preserve-service,11,ts-food-service:0.8422794284201931,:0.7097742408902799,federate:0.7096565416766772,ts-ui-dashboard:0.699206994926887,loadgenerator:0.6809314494532026,ts-travel-service:0.6707697832156623,mysql:0.6565589346933164,ts-inside-payment-service:0.6481490821915066,ts-basic-service:0.632770608947647,ts-preserve-service:0.6198033259761129,ts-order-other-service:0.6088937481745991,ts-user-service:0.6068397253431929,ts-auth-service:0.5921813585790124,ts-route-service:0.5842887901722584,ts-consign-price-service:0.5757502028023254,ts-seat-service:0.571094805468388,ts-train-service:0.5666622374184427,ts-ticket-office-service:0.563822238632208,ts-route-plan-service:0.5538276839614967,rabbitmq:0.5464279008396482,ts-food-delivery-service:0.5418683601943846,ts-consign-service:0.5382939643848977,ts-config-service:0.5308931076720091,ts-admin-basic-info-service:0.5209577395173876,ts-admin-route-service:0.5113791054560256,ts-order-service:0.5067236060497102,ts-execute-service:0.5051965886072394,ts-train-food-service:0.5040496343306093,ts-avatar-service:0.5010410753111023,ts-payment-service:0.4994558871686021,ts-verification-code-service:0.48999033464359165,ts-preserve-other-service:0.4883434785834247,ts-admin-user-service:0.4758830477241003,ts-price-service:0.4742691182827684,ts-admin-order-service:0.47236838368882567,ts-admin-travel-service:0.4706921826676135,ts-security-service:0.4703358108582525,ts-notification-service:0.46951771047064117,ts-assurance-service:0.46681552305960994,ts-news-service:0.46431692383135614,ts-contacts-service:0.4624375243667783,ts-station-food-service:0.4622525153602105,ts-travel-plan-service:0.4603566662673491,ts-rebook-service:0.45935998634263353,ts-station-service:0.4575862355886732,ts-wait-order-service:0.45562872108945335,ts-gateway-service:0.4445133905728088,ts-travel2-service:0.43765524724848515,ts-voucher-service:0.43603047493368785,ts-cancel-service:0.42898835519754913,ts-delivery-service:0.3940254866305052
