timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652066468,service,paymentservice,Kubernetes Container Memory Load,paymentservice2-0:0.7577565569577079,paymentservice-1:0.7531415639149838,paymentservice-0:0.7460426784880374,paymentservice-2:0.6992492560915942,adservice-1:0.4850460144195399,adservice-2:0.47038151423195124,cartservice-2:0.4390638812498384,adservice2-0:0.43329187954429044,frontend2-0:0.41729764677012904,cartservice-1:0.4090133428536002,adservice-0:0.3971838200856935,frontend-1:0.38561938516410926,cartservice2-0:0.3684519001246908,productcatalogservice-1:0.3620742917986728,recommendationservice-2:0.3593679770468623,productcatalogservice-2:0.3325271284258569,cartservice-0:0.3275459031483364,shippingservice-0:0.31997089047801336,shippingservice-2:0.3017488496400594,checkoutservice-2:0.2896766300429776,shippingservice-1:0.28711805175330574,frontend-0:0.28687125200523367,frontend-2:0.2862021631862341,productcatalogservice2-0:0.2819973399189467,recommendationservice2-0:0.26432075749603207,emailservice-0:0.2579297325002396,recommendationservice-0:0.2568179225758443,shippingservice2-0:0.23843301088026336,checkoutservice2-0:0.23260151875517202,recommendationservice-1:0.2302757175555299,productcatalogservice-0:0.22010954356182247,currencyservice-1:0.21776394751132547,emailservice-1:0.21327132968720472,checkoutservice-0:0.2131927933528787,currencyservice2-0:0.1931052482495079,checkoutservice-1:0.18905781367662522,emailservice2-0:0.18733557169933954,emailservice-2:0.18557238051870473,currencyservice-0:0.1769517498078682,currencyservice-2:0.1074287794248725,node-5:0.011845546696577667,node-6:0.0004101769851906797,node-3:0.00019629467503660643,node-4:0.00012984991499379554,node-1:0.00012554252468779218,node-2:8.839915029570354e-05
1652069584,pod,adservice-1,Kubernetes Container Read I/O Load,paymentservice2-0:0.5366030603990846,paymentservice-2:0.5034387136286077,paymentservice-1:0.4971256890097247,frontend-1:0.4943852474868189,adservice-2:0.49224144747898135,recommendationservice-0:0.4919344908267136,recommendationservice-2:0.4918477680578386,paymentservice-0:0.4793307955467436,frontend-2:0.4728835587416698,shippingservice2-0:0.470438773219014,cartservice-2:0.4674065127769402,recommendationservice2-0:0.46429064321087116,checkoutservice2-0:0.46076958491344566,shippingservice-2:0.4447350653960844,adservice-0:0.43421078376878786,emailservice-0:0.4340070160223158,currencyservice-1:0.4267729840330062,frontend-0:0.42445470859490325,checkoutservice-2:0.42244230536664706,adservice-1:0.4166027506520799,recommendationservice-1:0.41452000240091147,checkoutservice-0:0.4104217432738966,productcatalogservice-2:0.39378435586867416,shippingservice-0:0.3896752325543365,currencyservice2-0:0.38529718510602723,emailservice-2:0.38393859728920127,productcatalogservice2-0:0.37974880664270305,checkoutservice-1:0.3729652259150554,emailservice2-0:0.3523852967445184,productcatalogservice-1:0.341931709379315,frontend2-0:0.34179642788573217,emailservice-1:0.34128405309713106,currencyservice-0:0.337665330140847,shippingservice-1:0.33629840562977725,cartservice-0:0.33204880352912786,currencyservice-2:0.32917326500968763,adservice2-0:0.3185199283558419,productcatalogservice-0:0.31284028057741625,cartservice-1:0.29876168186606505,cartservice2-0:0.24581095112347703,node-2:0.22032281190449154,node-3:0.19249618455503123,node-4:0.17452524367180497,node-6:0.14732087608355515,node-5:0.1047213954690455,node-1:0.07961270133290498
1652072251,service,adservice,Kubernetes Container Process Termination,adservice-1:0.697688854315533,adservice-2:0.6734995320139344,adservice2-0:0.6345905719743413,adservice-0:0.5555837659206554,cartservice-0:0.3768108716374769,checkoutservice-1:0.36294501957833597,cartservice2-0:0.33808399083119295,emailservice-2:0.33805948990741963,paymentservice-1:0.3339460258962008,paymentservice-0:0.333247293024532,cartservice-2:0.32861183501642016,currencyservice2-0:0.3204866515969778,shippingservice2-0:0.2927983797408964,paymentservice-2:0.2830303644390846,frontend-1:0.27717443896360483,currencyservice-2:0.25966051697064435,checkoutservice2-0:0.2550868895886228,paymentservice2-0:0.24965794022831503,productcatalogservice2-0:0.2451609370824012,recommendationservice-1:0.2412030466904047,productcatalogservice-1:0.23623941478703514,shippingservice-2:0.23262771658681866,emailservice2-0:0.22995189749703107,emailservice-1:0.22104440966107278,checkoutservice-0:0.2008685027183348,shippingservice-1:0.19696570773694044,frontend2-0:0.19147768528314266,frontend-2:0.19063633657356174,emailservice-0:0.18730326749184692,checkoutservice-2:0.18339677943853216,productcatalogservice-2:0.17786029147378832,shippingservice-0:0.16995725285258498,recommendationservice-2:0.16359939385577435,frontend-0:0.156685565258075,productcatalogservice-0:0.1419219988330227,recommendationservice-0:0.13691361186343734,currencyservice-0:0.09991451869486838,cartservice-1:0.09716630976039009,recommendationservice2-0:0.08324104560619561,currencyservice-1:0.04021528055811654,node-6:0.024593601371915432,node-2:0.01807048873763999,node-1:0.0117722996795121,node-5:0.009164755386857121,node-3:0.007375320987035524,node-4:0.005789767520087821
1652075078,pod,checkoutservice2-0,Kubernetes Container Network Packet Loss,checkoutservice2-0:0.4850908106567113,frontend-2:0.47897787054964086,emailservice2-0:0.4568394201201312,paymentservice2-0:0.4455004977769254,frontend2-0:0.4081496796893513,paymentservice-1:0.3492100119602557,paymentservice-0:0.34600716488460304,adservice-1:0.3335368148722715,adservice-0:0.3093020194638224,adservice2-0:0.3049965996134059,adservice-2:0.29385009550263863,productcatalogservice-2:0.2856937281282203,productcatalogservice-1:0.2832715744430412,frontend-1:0.28185886539101235,productcatalogservice2-0:0.26983036166682267,currencyservice-0:0.26880821770811203,cartservice-2:0.26664066541589787,recommendationservice-2:0.25325914768505825,frontend-0:0.25279310807807404,currencyservice2-0:0.24474601024263928,cartservice2-0:0.2393681254975063,shippingservice2-0:0.22733205551802615,productcatalogservice-0:0.2218001514975332,cartservice-0:0.21418856226764305,checkoutservice-2:0.2061767583277586,currencyservice-1:0.20266165251906498,cartservice-1:0.19730087484410377,shippingservice-0:0.1938809608336651,paymentservice-2:0.19320900967356414,emailservice-1:0.18009507695677138,emailservice-0:0.17709016972159383,shippingservice-1:0.17541471524576416,emailservice-2:0.17269340967014635,recommendationservice2-0:0.1644993716318884,recommendationservice-1:0.1621475792622133,shippingservice-2:0.1609575074804902,recommendationservice-0:0.15486450063285823,checkoutservice-0:0.14915867205971176,node-6:0.14610311937219483,currencyservice-2:0.12662824917242768,checkoutservice-1:0.1198888015296246,node-4:0.106474701595767,node-5:0.07296868441142236,node-3:0.06852830373607445,node-2:0.029585045508824914,node-1:0.02367347373624991
1652077083,service,cartservice,Kubernetes Container Network Resource Packet Corruption,frontend-1:0.4516006971433683,frontend-2:0.43772713189146306,checkoutservice-1:0.3868319943423888,frontend-0:0.36722611814358125,frontend2-0:0.358425107185596,checkoutservice-0:0.33833873788139396,checkoutservice-2:0.3331029986304643,checkoutservice2-0:0.3144547515629879,currencyservice2-0:0.230507667429574,cartservice-0:0.21727383708311446,paymentservice-1:0.2081765071865859,paymentservice2-0:0.19473269710096522,cartservice-2:0.18479060529926802,paymentservice-0:0.17414547424502366,currencyservice-0:0.1721412728769923,emailservice2-0:0.1706374278357041,shippingservice-2:0.16288184862000582,cartservice2-0:0.15177444591305353,currencyservice-2:0.15046613267682546,currencyservice-1:0.14597380808339777,productcatalogservice2-0:0.14431204757542423,shippingservice-0:0.1419269566251233,emailservice-1:0.12513238563758752,cartservice-1:0.12101994623969063,shippingservice2-0:0.11503582982122146,emailservice-0:0.11150847471830767,recommendationservice2-0:0.11058769184628452,productcatalogservice-1:0.10891599783243601,productcatalogservice-2:0.10758398584303826,recommendationservice-0:0.09948833530224821,recommendationservice-1:0.09947863552544038,productcatalogservice-0:0.09807750097655121,adservice2-0:0.09797117472203178,adservice-0:0.09782699499649934,shippingservice-1:0.09746469972603834,adservice-1:0.0956164002955218,recommendationservice-2:0.09460000287172803,paymentservice-2:0.09390849849182208,adservice-2:0.09297179788613325,emailservice-2:0.09024356087604861,node-6:0.0762358499299171,node-5:0.054939004841949246,node-1:0.048089940522428716,node-2:0.02974206251540285,node-3:0.02695361405156754,node-4:0.023497297922750307
1652078717,service,productcatalogservice,Kubernetes Container Network Resource Packet Corruption,productcatalogservice-1:0.578443204993977,shippingservice-2:0.573030013233236,productcatalogservice-2:0.5554019653623986,emailservice-2:0.5495244786503628,productcatalogservice-0:0.5427502607741166,emailservice-1:0.5425150204564908,emailservice-0:0.5290334513320137,productcatalogservice2-0:0.5172392504171134,checkoutservice-1:0.5142121250850108,frontend-0:0.5060413215512652,shippingservice-1:0.49674026594457454,shippingservice-0:0.49632856751481746,checkoutservice-2:0.491761680263136,emailservice2-0:0.47859508477361357,checkoutservice-0:0.47371314390660274,frontend2-0:0.46598024877446614,shippingservice2-0:0.4634387127944495,frontend-1:0.45280088860480655,paymentservice2-0:0.4473985575115109,recommendationservice2-0:0.4464521333867944,frontend-2:0.4442572400977711,paymentservice-1:0.4381806378272218,recommendationservice-1:0.4329542821618648,adservice-2:0.4151409938695593,recommendationservice-2:0.3864040036140251,paymentservice-2:0.3812090566777577,paymentservice-0:0.37404643886834305,adservice-1:0.36478331630612043,checkoutservice2-0:0.355157709495578,cartservice-0:0.34116008016172095,adservice2-0:0.3346039116135329,adservice-0:0.32381220303632213,cartservice2-0:0.31943335654336574,cartservice-2:0.3183245611589382,recommendationservice-0:0.30926847322582834,currencyservice-0:0.28892556737230185,cartservice-1:0.28810646216994723,currencyservice-2:0.27546089308372673,currencyservice2-0:0.2740998010381044,currencyservice-1:0.26157823298262545,node-5:0.007814947673829413,node-6:0.0069874048985804965,node-3:0.00021132740101577945,node-4:9.103748384436575e-05,node-1:8.640097777189324e-05,node-2:7.621998913376037e-05
1652080322,service,frontend,Kubernetes Container Network Resource Packet Corruption,emailservice2-0:0.6515516967183634,emailservice-0:0.6378712275242455,shippingservice-1:0.6121745411925151,frontend-0:0.5967828257004101,paymentservice2-0:0.5890410386007666,emailservice-2:0.5576580811187181,adservice-2:0.5233928778431476,shippingservice2-0:0.5160870490839434,checkoutservice2-0:0.4972423011250015,checkoutservice-0:0.496646275254457,frontend-2:0.49463868636501945,frontend-1:0.4745965327034027,frontend2-0:0.4703968522802866,emailservice-1:0.4648160280745284,currencyservice2-0:0.46457407427355446,adservice-1:0.46434375018609647,adservice2-0:0.44899683679713354,paymentservice-2:0.4458910593661185,paymentservice-1:0.43089521134971837,recommendationservice-2:0.42546667890729833,adservice-0:0.4243043880212371,checkoutservice-2:0.42388278232772086,recommendationservice2-0:0.41306372631499094,recommendationservice-1:0.4105266428048198,shippingservice-0:0.4016591552413915,cartservice2-0:0.39912716957524225,paymentservice-0:0.39905381250597954,shippingservice-2:0.38825596337466695,cartservice-1:0.38110445161844925,checkoutservice-1:0.3775245348242075,recommendationservice-0:0.3582491290773036,productcatalogservice2-0:0.34207942985852907,productcatalogservice-1:0.341999265459817,currencyservice-0:0.3396180133052203,productcatalogservice-0:0.33718430198560717,currencyservice-1:0.30842919291323523,productcatalogservice-2:0.3007949754635321,currencyservice-2:0.28657834208246563,cartservice-0:0.20526796483277518,cartservice-2:0.18037806133795067,node-6:0.16649009787973987,node-5:0.1479126460401233,node-3:0.07791485705547105,node-2:0.06965917925977741,node-4:0.06923223383636735,node-1:0.030573104508192287
1652083866,node,node-5,Node CPU Failure,node-5:0.6823317961521248,node-1:0.36141859098995893,node-2:0.25887496549466155,adservice-2:0.2518080341639544,shippingservice-2:0.22973100793930687,node-4:0.2229371596310703,adservice-0:0.21726793486624318,emailservice-1:0.21179199079620206,cartservice-2:0.20828565737149965,currencyservice-1:0.19129790087285478,node-3:0.1871620713292189,shippingservice-0:0.17917893269929067,recommendationservice-1:0.17860376872529807,currencyservice-2:0.1765278000347702,node-6:0.17615199425237182,paymentservice2-0:0.17605163939769655,currencyservice2-0:0.17459788383471622,frontend-0:0.1741277780227849,checkoutservice-0:0.17211411968071288,checkoutservice-1:0.1705429378980811,cartservice-1:0.16913364120063024,frontend-1:0.16817064022328618,productcatalogservice-0:0.16100961896099622,recommendationservice-2:0.1603458650743108,productcatalogservice-1:0.16013605847740606,shippingservice-1:0.15962338267625867,adservice-1:0.15771770472716948,emailservice-2:0.1559059693679023,cartservice2-0:0.1500436858863448,adservice2-0:0.14616690700799623,productcatalogservice-2:0.1459948901101086,emailservice-0:0.14068183484359362,emailservice2-0:0.1308718382871026,currencyservice-0:0.12936211484885304,paymentservice-0:0.12301734021957123,checkoutservice-2:0.12204106076808117,recommendationservice-0:0.1165408277628626,cartservice-0:0.11314609872908121,frontend2-0:0.10659266848377712,checkoutservice2-0:0.10001068550015156,frontend-2:0.09672239654811186,shippingservice2-0:0.09660761157026927,paymentservice-1:0.08495957044654633,productcatalogservice2-0:0.07713467451805402,recommendationservice2-0:0.07376453853537702,paymentservice-2:0.06403013815779783
1652087378,node,node-3,Node Disk Write I/O Consumption,node-3:0.6441540906979242,node-4:0.34547924564932536,node-2:0.32088207827979637,node-1:0.296487820692478,node-6:0.27865764573042145,node-5:0.24146377193777188,shippingservice-2:0.14617149677144148,adservice-0:0.11644888717108404,emailservice-1:0.11456088546182029,checkoutservice-2:0.089464062301424,paymentservice-2:0.08268523100866121,recommendationservice-1:0.07783390116189375,frontend-1:0.07572636487464518,cartservice-1:0.07370001415374432,frontend-2:0.07102921621787085,cartservice-2:0.0655786595952436,frontend2-0:0.062177224874950206,paymentservice2-0:0.06203992903292992,adservice2-0:0.0585628401736479,productcatalogservice2-0:0.057560153163802606,currencyservice-2:0.05612743861685298,cartservice2-0:0.05118402287520903,currencyservice-1:0.050561893934898655,checkoutservice-1:0.04923583110636529,productcatalogservice-2:0.047851538730922044,checkoutservice-0:0.047210303299751545,adservice-1:0.0466525042423884,shippingservice-1:0.046569790819669936,currencyservice-0:0.046383246895558866,adservice-2:0.04569358985300564,productcatalogservice-0:0.042818435168674986,recommendationservice-2:0.041944804098116927,paymentservice-1:0.040591904537038696,paymentservice-0:0.038055047661787265,shippingservice-0:0.037624366333229575,recommendationservice-0:0.037342249799484854,currencyservice2-0:0.032372875825080784,shippingservice2-0:0.03001838081927097,checkoutservice2-0:0.03000170981981873,productcatalogservice-1:0.028171066390647148,cartservice-0:0.02711244608148852,emailservice2-0:0.02681713335655267,emailservice-2:0.02537969367113221,emailservice-0:0.02445279375480586,frontend-0:0.0223939922355936,recommendationservice2-0:0.01315390171435635
1652088630,pod,frontend-1,Kubernetes Container CPU Load,frontend-1:0.44703136855980197,frontend2-0:0.24948006114323362,adservice-2:0.24507790849216182,cartservice-0:0.24001207417102585,currencyservice2-0:0.2197195206070849,node-1:0.21698431455865855,productcatalogservice-0:0.2154489100473278,cartservice2-0:0.21089749990238613,node-2:0.20865627897575253,adservice2-0:0.207593187397502,cartservice-1:0.206241085154216,cartservice-2:0.20622665745951552,checkoutservice-2:0.20495655105552013,node-4:0.20222799594148355,adservice-1:0.19960347612662666,productcatalogservice-1:0.1927002656847688,checkoutservice2-0:0.1910046625542039,currencyservice-0:0.19049429832592127,currencyservice-2:0.18880203063932746,paymentservice2-0:0.18837477233582636,productcatalogservice-2:0.18477338436102186,productcatalogservice2-0:0.18421562793492305,emailservice-0:0.17986898052542735,emailservice-1:0.1773331809611678,adservice-0:0.1707133978026241,shippingservice-0:0.1685968959426991,emailservice2-0:0.16131339801555106,checkoutservice-0:0.15902169030422791,currencyservice-1:0.15889729508930323,node-3:0.15132960219374417,recommendationservice-0:0.15122194268700992,frontend-0:0.14791552368962657,paymentservice-2:0.14017477212095855,emailservice-2:0.13932497728610102,checkoutservice-1:0.13919330125109577,node-5:0.13340382574888734,paymentservice-0:0.1302418940479347,shippingservice2-0:0.1299988967633193,recommendationservice-2:0.12853305556222097,recommendationservice-1:0.12293400554320083,recommendationservice2-0:0.11949548544947118,node-6:0.11615034806358675,shippingservice-2:0.11515234565274086,shippingservice-1:0.11172277384068617,paymentservice-1:0.10996152581496936,frontend-2:0.10756308656914328
1652089514,pod,adservice-1,Kubernetes Container Read I/O Load,adservice-1:0.6003178725741901,productcatalogservice-0:0.5681255320958368,node-6:0.5617079006855951,productcatalogservice2-0:0.5439571427794326,productcatalogservice-2:0.5411122810689698,cartservice2-0:0.535547494627318,adservice-2:0.4898727648030065,emailservice2-0:0.46796769222989615,recommendationservice-0:0.45519512799695194,productcatalogservice-1:0.4293937535699634,cartservice-0:0.42110706616540955,frontend-2:0.42095511059892865,frontend-1:0.41979393184888397,shippingservice-0:0.4155836036554134,shippingservice-2:0.41266417499210717,cartservice-1:0.3959524527295571,paymentservice2-0:0.3902847918038322,adservice-0:0.3873211668992083,checkoutservice-2:0.3860276169811548,adservice2-0:0.3792246722959165,checkoutservice2-0:0.3776421991695797,recommendationservice-1:0.3722818597344286,recommendationservice-2:0.3701892378820821,emailservice-2:0.36997489669024036,currencyservice-0:0.36854703077481116,currencyservice-1:0.36724866735010214,emailservice-1:0.3347109800503985,emailservice-0:0.33218357791459213,paymentservice-2:0.31460109219224713,currencyservice2-0:0.30667415178974744,shippingservice-1:0.2999591696080741,shippingservice2-0:0.2989986651905264,paymentservice-0:0.29876241748662413,checkoutservice-1:0.2597536875255006,cartservice-2:0.25897342123506734,currencyservice-2:0.2588317456809632,checkoutservice-0:0.2549161264175776,frontend-0:0.25200020389117467,recommendationservice2-0:0.2513543792725373,paymentservice-1:0.24245150363720777,frontend2-0:0.2351361598833387,node-1:0.11880635562906494,node-2:0.08254015267759332,node-4:0.06959444926452163,node-5:0.055146233154977804,node-3:0.017808749775942618
1652090619,pod,frontend-2,Kubernetes Container Network Resource Packet Corruption,frontend-2:0.3128045492466132,node-5:0.29669050118227785,node-6:0.24119393132381617,node-2:0.2318132371274255,node-3:0.21405563644372208,productcatalogservice-2:0.19972798338790299,node-1:0.1866811951078413,productcatalogservice-1:0.17910944305032442,node-4:0.16565233916709704,shippingservice-0:0.14199308816994127,productcatalogservice2-0:0.12913821740589726,shippingservice-1:0.1290170106900217,paymentservice2-0:0.12757070395714995,currencyservice2-0:0.11819002297104482,currencyservice-1:0.11814536922072609,paymentservice-0:0.11791388908803492,frontend-0:0.11434155088553383,frontend2-0:0.10869928965997992,productcatalogservice-0:0.1069376280843295,cartservice-2:0.10622870563451392,emailservice-0:0.10145875059286273,frontend-1:0.09523397130019456,adservice-0:0.09401310428719067,shippingservice2-0:0.09312977620832404,adservice2-0:0.09175242809769518,recommendationservice-0:0.09143846901058217,paymentservice-1:0.08886418797299002,recommendationservice2-0:0.08746888472856051,recommendationservice-1:0.08656524052427088,currencyservice-0:0.08551600445300302,cartservice-1:0.08516215079042168,checkoutservice2-0:0.08446816354038211,emailservice-1:0.08376125925564983,paymentservice-2:0.08315753502143051,cartservice2-0:0.08147404226999157,recommendationservice-2:0.0802185765087784,currencyservice-2:0.07989921673544426,adservice-1:0.07838575841354256,checkoutservice-2:0.077645850278109,emailservice-2:0.07094721634394728,emailservice2-0:0.06776644073128217,shippingservice-2:0.06672961214664869,cartservice-0:0.06499951264394178,checkoutservice-1:0.05723466065003354,adservice-2:0.05456098272170512,checkoutservice-0:0.04824740518546216
1652092703,pod,productcatalogservice-0,Kubernetes Container Network Packet Loss,frontend-1:0.6486223702796773,frontend-0:0.6438904082517025,productcatalogservice-0:0.5251904199318865,recommendationservice2-0:0.5086619366934392,emailservice-1:0.502723408788807,emailservice-0:0.4583249584216194,productcatalogservice-2:0.40803138452839877,recommendationservice-2:0.4000627669391077,checkoutservice-1:0.3667166217292,frontend2-0:0.36009939007358005,paymentservice-0:0.35922058472795265,recommendationservice-0:0.3480527152794856,shippingservice-0:0.34611142771810427,shippingservice-1:0.3440887639736023,checkoutservice-0:0.3435563267503153,frontend-2:0.33888277070594036,checkoutservice-2:0.3381408994284307,productcatalogservice-1:0.33246751649521034,shippingservice-2:0.3089633621845745,recommendationservice-1:0.30028061218462504,paymentservice2-0:0.28421496446845046,paymentservice-2:0.2797555158295045,paymentservice-1:0.2788716938624004,adservice-2:0.265503982587931,cartservice-1:0.2489427839493593,cartservice-0:0.2387688887920845,adservice-1:0.22525132848915888,currencyservice-1:0.2007902702091641,currencyservice-0:0.2007426909455022,currencyservice-2:0.2005013059668114,adservice-0:0.19950908018159763,adservice2-0:0.1928694281536283,emailservice-2:0.18417658457830335,cartservice-2:0.18187494597290355,productcatalogservice2-0:0.17175949558029316,currencyservice2-0:0.14730105138208302,shippingservice2-0:0.11588337205086985,cartservice2-0:0.0997347023064989,emailservice2-0:0.0942514322482581,checkoutservice2-0:0.08327732913121297,node-6:0.010926432551691652,node-5:0.006263270332402094,node-3:0.0002540697262615074,node-4:8.173939582700375e-05,node-1:4.66533458062088e-05,node-2:4.265145853101773e-05
1652093544,pod,paymentservice-2,Kubernetes Container Process Termination,checkoutservice-2:0.3777628099940072,paymentservice-2:0.33827963172067643,currencyservice2-0:0.29739381088349287,productcatalogservice2-0:0.28064565950848364,productcatalogservice-0:0.27891233291252443,productcatalogservice-1:0.2788555868004911,frontend2-0:0.27791713523912037,cartservice-1:0.2680371199467016,emailservice-0:0.2674027483238866,checkoutservice2-0:0.2637196082217886,recommendationservice-0:0.26184960806379687,recommendationservice-2:0.2610990801592512,emailservice-2:0.25957950891435777,checkoutservice-1:0.24849769092563115,currencyservice-2:0.24090774421013675,adservice-0:0.23980398119860225,cartservice2-0:0.23078399453031653,adservice-2:0.2172403811790011,adservice2-0:0.21364121903371527,shippingservice-2:0.21229808283974702,frontend-0:0.21146562017393303,paymentservice-0:0.2017287834535059,emailservice-1:0.19585180560402402,cartservice-0:0.19342427061848802,cartservice-2:0.17977251298575536,checkoutservice-0:0.1797328683562264,currencyservice-0:0.17902455504576495,recommendationservice-1:0.17618689369019713,paymentservice-1:0.17394187372760941,currencyservice-1:0.16888448498933814,recommendationservice2-0:0.16348088383860068,adservice-1:0.16056111445311003,productcatalogservice-2:0.14898412537087544,shippingservice-1:0.14867486054276052,emailservice2-0:0.144748589809298,shippingservice-0:0.14460322650145732,frontend-1:0.14443571648451484,paymentservice2-0:0.1350286438787904,shippingservice2-0:0.13120888632459332,node-5:0.10139342009751579,node-2:0.09975424117851457,node-3:0.0968063024364315,node-6:0.09479668406897057,node-4:0.0873190056371891,node-1:0.08048611032960043,frontend-2:0.07590916866822146
1652097055,pod,emailservice-2,Kubernetes Container Network Packet Loss,emailservice-2:0.3409335333211565,productcatalogservice2-0:0.2813277749087696,paymentservice2-0:0.2698237104316554,cartservice-0:0.2686395760743563,node-5:0.26182983677616745,cartservice-2:0.25522677990376086,adservice-2:0.2482340226387458,paymentservice-0:0.24149186039279869,paymentservice-1:0.23629003777078164,currencyservice2-0:0.2308135831136634,node-4:0.2251510416695147,node-3:0.2251094881624873,node-2:0.22481191476055754,checkoutservice-0:0.22414023852694379,currencyservice-1:0.22316832663873953,productcatalogservice-2:0.21542840660546625,checkoutservice2-0:0.2039890078598021,adservice-1:0.20262030941581344,adservice2-0:0.19554997782105452,recommendationservice-0:0.1829342565377323,shippingservice2-0:0.17991409644425974,recommendationservice2-0:0.17923111860820282,shippingservice-2:0.17461017317527416,node-1:0.1656193045890266,shippingservice-1:0.1645954829604321,frontend2-0:0.16100307648918016,adservice-0:0.15872951418503445,productcatalogservice-1:0.15388764758113982,checkoutservice-1:0.15372363972431405,checkoutservice-2:0.14591362795834553,currencyservice-2:0.14405263038250996,recommendationservice-1:0.14373783207761293,cartservice-1:0.137080339406533,productcatalogservice-0:0.130180309146694,paymentservice-2:0.12777578198715303,frontend-2:0.11901246241641171,shippingservice-0:0.11891662441780197,recommendationservice-2:0.11750024323083436,currencyservice-0:0.11519378838518389,emailservice-0:0.11240384933499777,cartservice2-0:0.10818523587202226,node-6:0.09189304821730375,emailservice-1:0.09097983125090352,frontend-0:0.08977257045892577,frontend-1:0.08336109391825786,emailservice2-0:0.06738111897449627
1652099503,service,emailservice,Kubernetes Container Write I/O Load,emailservice-1:0.738810134659952,emailservice-2:0.7097873013085795,emailservice-0:0.6822422580379285,emailservice2-0:0.6257825119792956,adservice2-0:0.5301800827145945,currencyservice2-0:0.5004445301921893,adservice-2:0.49862156098020843,adservice-0:0.4839114296013803,recommendationservice2-0:0.4821162612229222,recommendationservice-2:0.4629796066867855,paymentservice-2:0.4606537638906041,frontend-2:0.4568133497212123,checkoutservice-0:0.43998049826649055,checkoutservice-2:0.43281082576306057,shippingservice-0:0.4304406332614099,checkoutservice2-0:0.4273061289524538,cartservice-2:0.4191248407287471,cartservice-1:0.4113599695541194,recommendationservice-1:0.3967831098207009,checkoutservice-1:0.3899763047366311,currencyservice-2:0.38135416096210517,adservice-1:0.38036877202101477,shippingservice-2:0.3798317214754677,productcatalogservice-0:0.37208068262994054,cartservice-0:0.36717663217131785,productcatalogservice2-0:0.36425036633605096,currencyservice-1:0.3631923480349142,frontend2-0:0.3557458108516547,recommendationservice-0:0.3460715735698632,productcatalogservice-1:0.34286822064915196,currencyservice-0:0.33848894737092516,shippingservice2-0:0.33528379506983036,frontend-1:0.3267607015812248,frontend-0:0.3260738702061438,paymentservice2-0:0.324992079418828,paymentservice-1:0.31985812680191833,productcatalogservice-2:0.31801042925343764,shippingservice-1:0.31350250460829104,paymentservice-0:0.2469139269900232,cartservice2-0:0.22022223876574468,node-6:0.16106235863195584,node-2:0.08990018183976867,node-5:0.08970869569107813,node-1:0.06730570436660623,node-3:0.054596490731832266,node-4:0.052941518854982196
1652101150,node,node-4,Node CPU Failure,shippingservice-1:0.46074877791791513,shippingservice-2:0.4538006123141945,currencyservice-1:0.34327603857150696,productcatalogservice2-0:0.335062207993803,currencyservice2-0:0.32448134020761066,adservice-0:0.3016876582753572,adservice2-0:0.29976526935373243,adservice-1:0.2986499962537384,frontend2-0:0.28842670489180894,productcatalogservice-1:0.2829252410205891,cartservice-1:0.27994724753691824,adservice-2:0.2747692475811759,node-4:0.27014298147483917,currencyservice-0:0.26286516316528946,paymentservice-2:0.2580440499084246,productcatalogservice-0:0.2573380757354556,recommendationservice-2:0.25507483767080635,checkoutservice-2:0.2533798223322841,checkoutservice-1:0.2505730385612281,paymentservice-1:0.24777954463430782,shippingservice-0:0.24142933132738845,frontend-0:0.2406834775619703,frontend-1:0.23875734616747976,productcatalogservice-2:0.23132149180354256,emailservice-2:0.228012993952732,recommendationservice-1:0.2268420290278269,currencyservice-2:0.22560282125290124,recommendationservice2-0:0.223186694165987,paymentservice-0:0.22259142813388275,checkoutservice2-0:0.21880555500538215,node-2:0.21463284780946065,shippingservice2-0:0.21403254398551555,emailservice-1:0.21325613935746682,cartservice2-0:0.21172678978353077,cartservice-0:0.2064640916891645,recommendationservice-0:0.1989795477800523,checkoutservice-0:0.19707052481612308,cartservice-2:0.19337363675003305,emailservice-0:0.18228677256482817,frontend-2:0.1819926259998975,paymentservice2-0:0.18022615698747446,node-3:0.16241942976445548,node-5:0.16045600949932134,emailservice2-0:0.15409659835093434,node-6:0.129573803456692,node-1:0.12400661859247615
